,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Houston ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Lesslee Mason,33,6,10,.600,6,10,.600,0,0,,5,8,.625,3,7,10,1,1,3,2,2,17
1,Porsche Landry,33,3,9,.333,2,7,.286,1,2,.500,2,2,1.000,0,2,2,5,0,0,5,4,9
2,Brittany Mason,33,1,7,.143,0,5,.000,1,2,.500,0,0,,3,4,7,1,3,1,3,3,3
3,Brittney Scott,32,6,15,.400,2,5,.400,4,10,.400,8,9,.889,0,4,4,0,0,0,3,4,24
4,Courtney Taylor,26,6,13,.462,5,11,.455,1,2,.500,4,6,.667,2,2,4,2,0,0,0,3,17
6,Jasmine Johnson,18,0,2,.000,0,1,.000,0,1,.000,3,4,.750,0,3,3,0,1,0,2,0,3
7,Roxana Button,10,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,2,0
8,Zalika Dyson,9,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,1,1,1,0
9,Mae Woods,6,0,0,,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,2,0
10,School Totals,200,22,56,.393,15,39,.385,7,17,.412,22,29,.759,9,25,34,9,5,5,16,21,73
