,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Lesslee Mason,33,.616,.600,.000,.800,11.0,17.0,14.6,8.2,1.6,6.6,12.9,22.2,121,96,
1,Porsche Landry,33,.452,.389,.222,.222,0.0,4.8,2.9,33.0,0.0,0.0,33.6,21.3,77,111,
2,Brittany Mason,33,.214,.214,.286,.000,11.0,9.7,10.2,5.8,4.8,2.2,30.0,14.3,53,96,
3,Brittney Scott,32,.623,.533,.667,.600,0.0,10.0,6.0,0.0,0.0,0.0,13.7,32.4,116,106,
4,Courtney Taylor,26,.536,.500,.154,.462,9.3,6.2,7.4,24.1,0.0,0.0,0.0,28.4,127,110,
6,Jasmine Johnson,18,.385,.000,.500,2.000,0.0,13.3,8.0,0.0,2.9,0.0,34.7,15.1,57,98,
7,Roxana Button,10,,,,,0.0,16.0,9.6,0.0,0.0,0.0,,0.0,,101,
8,Zalika Dyson,9,,,,,0.0,8.9,5.4,0.0,0.0,8.1,100.0,5.2,0,105,
9,Mae Woods,6,,,,,20.2,0.0,8.0,0.0,0.0,0.0,,0.0,222,114,
10,School Totals,200,.523,.455,.304,.518,27.3,50.0,41.0,40.9,6.6,9.1,18.7,100.0,96.1,102.6,
