,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Xavier ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Amber Harris,38,10,17,.588,10,17,.588,0,0,,0,2,.000,3,4,7,1,1,2,4,3,20
1,Special Jennings,38,2,7,.286,2,5,.400,0,2,.000,1,2,.500,0,2,2,3,2,0,2,2,5
2,Tyeasha Moss,31,2,10,.200,1,3,.333,1,7,.143,0,0,,1,4,5,1,1,0,0,0,5
3,April Phillips,27,4,6,.667,4,6,.667,0,0,,3,5,.600,2,4,6,4,0,0,2,4,11
4,Ta'Shia Phillips,24,1,3,.333,1,3,.333,0,0,,0,0,,3,5,8,0,1,0,3,5,2
6,Dee Dee Jernigan,23,4,13,.308,4,11,.364,0,2,.000,2,2,1.000,1,3,4,2,3,0,1,3,10
7,Katie Rutan,17,0,4,.000,0,1,.000,0,3,.000,0,0,,0,2,2,0,0,0,0,0,0
8,Alesia Barringer,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,200,23,60,.383,22,46,.478,1,14,.071,6,11,.545,10,24,34,11,8,2,12,17,53
