,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brice Calip,33,.396,.222,.222,.556,3.8,19.8,12.4,39.4,0.0,0.0,15.2,20.8,108,69,
1,Jasmine Franklin,32,.325,.267,.000,.267,23.6,17.0,20.0,7.9,0.0,7.4,0.0,27.2,103,67,
2,Abby Hipp,22,.633,.667,.000,.667,5.7,4.9,5.3,31.6,2.9,0.0,20.5,11.5,126,71,
3,Mya Bhinhar,22,.833,.833,.333,.000,5.7,34.6,21.2,21.1,2.9,0.0,25.0,9.4,136,53,
4,Sydney Wilson,17,.420,.300,.600,.400,7.4,19.2,13.7,12.7,0.0,0.0,0.0,17.9,128,66,
6,Elle Ruffridge,28,.837,.864,.636,.182,4.5,3.9,4.2,13.1,4.6,0.0,7.8,23.9,156,69,
7,Sydney Manning,17,.750,.750,.500,.000,7.4,0.0,3.4,0.0,3.8,0.0,60.0,15.3,54,73,
8,Emily Gartner,15,.288,.167,.167,.333,8.4,14.5,11.7,0.0,0.0,0.0,12.7,27.3,73,69,
9,Abigayle Jackson,10,.250,.250,.250,.000,0.0,10.9,5.8,0.0,12.8,0.0,33.3,31.1,38,43,
10,Dani Winslow,2,,,,,62.8,0.0,29.1,0.0,0.0,0.0,100.0,25.9,30,82,
11,Paige Rocca,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,82,
12,Bri Ellis,1,,,,,0.0,100.0,58.3,0.0,0.0,0.0,,0.0,,11,
13,School Totals,201,.484,.431,.276,.293,43.8,73.0,59.4,66.7,11.1,5.9,15.4,100.0,101.6,61.9,
