,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Florida ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Nina Rickards,40,7,13,.538,7,11,.636,0,2,.000,3,4,.750,1,3,4,0,1,0,3,1,17
1,Zipporah Broughton,37,5,15,.333,3,7,.429,2,8,.250,0,0,,0,8,8,6,1,1,5,3,12
2,Emanuely de Oliveira,25,1,3,.333,0,2,.000,1,1,1.000,2,2,1.000,0,3,3,1,0,0,0,5,5
3,Kristina Moore,23,0,10,.000,0,6,.000,0,4,.000,5,6,.833,3,1,4,3,0,0,1,4,5
4,Faith Dut,16,2,6,.333,2,6,.333,0,0,,0,0,,1,1,2,0,0,1,2,0,4
6,Floor Toonders,20,1,4,.250,1,4,.250,0,0,,1,4,.250,4,3,7,0,0,1,0,4,3
7,Alberte Rimdal,16,2,6,.333,1,2,.500,1,4,.250,0,0,,2,1,3,0,0,0,2,1,5
8,Taliyah Wyche,15,0,2,.000,0,2,.000,0,0,,1,2,.500,3,1,4,0,0,0,2,2,1
9,Jeriah Warren,6,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,1,0,1,1,0
10,Tatyana Wyche,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,18,60,.300,14,40,.350,4,20,.200,12,18,.667,14,21,35,10,3,3,16,21,52
