,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Grace Berger,37,.572,.500,.000,.500,3.7,12.5,9.0,17.4,4.8,0.0,0.0,22.2,132,68,
1,Aleksa Gulbe,36,.335,.250,.250,.250,15.2,28.3,23.0,10.2,1.7,0.0,7.0,22.3,90,66,
2,Ali Patberg,35,.594,.550,.300,.200,0.0,10.6,6.3,11.8,0.0,0.0,26.9,23.8,90,80,
3,Nicole Cardano-Hillary,33,.562,.571,.000,.571,4.2,11.2,8.4,6.0,0.0,0.0,0.0,14.9,126,80,
4,MacKenzie Holmes,25,.660,.571,.000,.857,0.0,25.9,15.5,8.5,0.0,12.9,9.4,23.9,129,64,
6,Kiandra Browne,10,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,200,86,
7,Chloe Moore-McNeil,8,.513,1.000,.000,2.000,0.0,0.0,0.0,24.8,7.5,0.0,0.0,13.2,111,70,
8,Paige Price,4,1.000,1.000,.000,.000,34.3,23.1,27.6,66.1,0.0,0.0,0.0,14.0,201,73,
9,Keyanna Warthen,4,.000,.000,.000,.000,0.0,23.1,13.8,0.0,0.0,0.0,0.0,28.0,0,72,
10,Grace Waggoner,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,86,
11,Hannah Noveroske,1,1.053,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.3,250,82,
12,Arielle Wisne,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,86,
13,Chanel Wilson,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,56.1,0,86,
14,School Totals,199,.539,.481,.113,.472,24.1,76.7,55.6,44.0,7.5,8.1,9.7,100.0,104.5,71.6,
