,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Oklahoma ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Peyton Little,38,1,8,.125,0,4,.000,1,4,.250,1,2,.500,1,2,3,0,1,0,1,3,4
1,Gioya Carter,32,8,18,.444,6,13,.462,2,5,.400,2,2,1.000,0,1,1,1,4,0,1,5,20
2,Gabbi Ortiz,32,4,9,.444,3,5,.600,1,4,.250,3,3,1.000,1,4,5,5,0,0,4,2,12
3,Sharane Campbell-Olds,29,3,10,.300,2,4,.500,1,6,.167,2,2,1.000,4,4,8,3,2,1,2,5,9
4,Kaylon Williams,24,9,16,.563,9,16,.563,0,0,,4,8,.500,7,3,10,1,1,0,1,4,22
6,Nicole Kornet,10,0,1,.000,0,0,,0,1,.000,0,0,,0,2,2,1,1,0,0,2,0
7,T'ona Edwards,9,3,3,1.000,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,2,7
8,Maddie Manning,9,0,4,.000,0,2,.000,0,2,.000,0,0,,0,2,2,0,0,0,1,1,0
9,Vionise Pierre-Louis,8,0,1,.000,0,1,.000,0,0,,0,0,,0,2,2,0,0,0,2,4,0
10,McKenna Treece,7,0,1,.000,0,1,.000,0,0,,2,2,1.000,1,0,1,0,0,0,0,0,2
11,LaNesia Williams,2,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,200,28,72,.389,22,49,.449,6,23,.261,14,19,.737,14,20,34,11,9,1,12,28,76
