,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Notre Dame ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Lindsay Allen,29,3,6,.500,3,6,.500,0,0,,3,3,1.000,1,4,5,7,2,0,2,1,9
1,Jewell Loyd,26,9,14,.643,9,12,.750,0,2,.000,0,0,,0,3,3,4,0,0,3,1,18
2,Michaela Mabrey,24,3,6,.500,1,2,.500,2,4,.500,1,2,.500,0,4,4,1,0,0,2,0,9
3,Taya Reimer,23,4,5,.800,4,5,.800,0,0,,1,1,1.000,1,1,2,3,0,3,3,1,9
4,Brianna Turner,19,5,8,.625,5,8,.625,0,0,,2,4,.500,1,3,4,0,1,1,3,1,12
6,Madison Cable,20,2,3,.667,2,2,1.000,0,1,.000,0,0,,1,0,1,0,1,0,1,2,4
7,Kathryn Westbeld,18,3,3,1.000,3,3,1.000,0,0,,2,6,.333,1,9,10,1,4,0,0,1,8
8,Hannah Huffman,13,0,0,,0,0,,0,0,,0,0,,0,1,1,3,0,0,0,3,0
9,Mychal Johnson,10,1,2,.500,1,1,1.000,0,1,.000,0,1,.000,0,1,1,1,2,0,0,0,2
10,Markisha Wright,7,2,3,.667,2,3,.667,0,0,,0,0,,1,4,5,0,0,0,0,1,4
11,Whitney Holloway,7,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2
12,Diamond Thompson,4,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,1,0
13,School Totals,200,33,53,.623,31,45,.689,2,8,.250,9,17,.529,6,30,36,20,10,5,14,12,77
