,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,South Florida ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Courtney Williams,40,10,32,.313,7,23,.304,3,9,.333,6,6,1.000,3,6,9,0,1,1,2,2,29
1,Alisia Jenkins,39,7,12,.583,6,11,.545,1,1,1.000,8,9,.889,4,5,9,2,4,0,2,2,23
2,Laura Ferreira,36,0,4,.000,0,3,.000,0,1,.000,0,0,,3,5,8,1,0,0,1,4,0
3,Shalethia Stringfield,34,2,7,.286,2,7,.286,0,0,,1,2,.500,0,5,5,4,1,0,7,5,5
4,Katelyn Weber,2,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
6,Kitija Laksa,36,4,10,.400,2,3,.667,2,7,.286,0,0,,0,3,3,0,0,0,0,4,10
7,Laia Flores,6,0,2,.000,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
8,Maria Jespersen,6,0,0,,0,0,,0,0,,0,0,,1,1,2,0,0,0,1,0,0
9,Paige Cashin,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Ariadna Pujol,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
11,School Totals,200,23,67,.343,17,49,.347,6,18,.333,15,17,.882,11,26,37,7,6,1,13,18,67
