,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Ohio State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jacy Sheldon,40,9,17,.529,7,12,.583,2,5,.400,3,3,1.000,0,3,3,8,3,0,6,3,23
1,Taylor Mikesell,40,7,15,.467,3,8,.375,4,7,.571,0,1,.000,0,5,5,2,2,1,3,3,18
2,Braxtin Miller,29,1,4,.250,0,2,.000,1,2,.500,3,4,.750,1,8,9,3,0,1,1,4,6
3,Rikki Harris,25,2,5,.400,1,1,1.000,1,4,.250,2,2,1.000,2,5,7,1,0,0,3,4,7
4,Rebeka Mikulasikova,20,5,9,.556,3,6,.500,2,3,.667,0,0,,0,2,2,1,0,0,2,0,12
6,Tanaya Beacham,20,3,6,.500,3,5,.600,0,1,.000,0,0,,3,2,5,0,0,0,3,2,6
7,Taylor Thierry,15,1,2,.500,1,2,.500,0,0,,4,4,1.000,0,4,4,1,0,2,1,5,6
8,Kateri Poole,11,0,0,,0,0,,0,0,,1,2,.500,0,4,4,0,0,0,0,1,1
9,School Totals,200,28,58,.483,18,36,.500,10,22,.455,13,16,.813,6,33,39,16,5,4,19,22,79
