,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Kentucky ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,A'dia Mathies,31,4,7,.571,4,7,.571,0,0,,2,4,.500,1,4,5,4,2,2,5,4,10
1,Kastine Evans,27,3,5,.600,1,3,.333,2,2,1.000,2,2,1.000,1,4,5,2,2,0,3,0,10
2,Amber Smith,27,1,2,.500,0,1,.000,1,1,1.000,1,2,.500,1,1,2,5,1,0,9,1,4
3,Bria Goss,24,3,9,.333,3,8,.375,0,1,.000,2,2,1.000,1,1,2,0,0,0,4,3,8
4,Samantha Drake,4,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0
6,Samarie Walker,31,7,10,.700,7,10,.700,0,0,,1,2,.500,5,8,13,0,3,1,4,2,15
7,Maegan Conwright,25,2,4,.500,2,4,.500,0,0,,0,0,,0,2,2,4,1,0,5,3,4
8,Keyla Snowden,23,5,11,.455,4,5,.800,1,6,.167,2,2,1.000,0,1,1,0,1,0,3,2,13
9,Azia Bishop,5,0,1,.000,0,1,.000,0,0,,1,2,.500,1,2,3,0,0,1,0,0,1
10,Bernisha Pinkett,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,0,0
11,School Totals,200,25,49,.510,21,39,.538,4,10,.400,11,16,.688,10,24,34,15,11,4,34,16,65
