,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,A'dia Mathies,31,.562,.571,.000,.571,5.2,14.7,10.8,26.0,3.2,6.0,36.3,19.7,87,76,
1,Kastine Evans,27,.840,.800,.400,.400,5.9,16.9,12.3,14.4,3.7,0.0,33.8,14.6,117,77,
2,Amber Smith,27,.678,.750,.500,1.000,5.9,4.2,4.9,31.5,1.8,0.0,75.8,19.5,51,87,
3,Bria Goss,24,.402,.333,.111,.222,6.7,4.8,5.6,0.0,0.0,0.0,28.8,25.7,67,91,
4,Samantha Drake,4,,,,,0.0,28.6,16.7,0.0,0.0,0.0,,0.0,,80,
6,Samarie Walker,31,.685,.700,.000,.200,25.8,29.5,28.0,0.0,4.8,3.0,26.9,21.3,102,67,
7,Maegan Conwright,25,.500,.500,.000,.000,0.0,9.1,5.3,29.4,2.0,0.0,55.6,16.0,64,84,
8,Keyla Snowden,23,.544,.500,.545,.182,0.0,5.0,2.9,0.0,2.2,0.0,20.2,28.7,94,86,
9,Azia Bishop,5,.256,.000,.000,2.000,32.0,45.7,40.0,0.0,0.0,18.6,0.0,16.7,85,64,
10,Bernisha Pinkett,3,,,,,0.0,0.0,0.0,0.0,16.5,0.0,100.0,14.8,0,55,
11,School Totals,200,.574,.551,.204,.327,40.0,68.6,56.7,60.0,13.6,9.3,37.5,100.0,80.2,76.5,
