,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Texas A&M ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Anriel Howard,40,8,11,.727,8,10,.800,0,1,.000,2,5,.400,9,10,19,2,2,1,1,1,18
1,Danni Williams,40,1,10,.100,1,5,.200,0,5,.000,6,6,1.000,0,2,2,1,0,0,1,0,8
2,Chennedy Carter,39,13,30,.433,6,21,.286,7,9,.778,4,7,.571,1,2,3,3,0,0,3,3,37
3,Khaalia Hillsman,29,1,4,.250,1,4,.250,0,0,,4,6,.667,2,4,6,1,0,1,3,1,6
4,Jasmine Lumpkin,29,0,5,.000,0,5,.000,0,0,,3,3,1.000,3,7,10,0,2,0,1,2,3
6,Kayla Wells,21,3,6,.500,3,6,.500,0,0,,2,2,1.000,2,1,3,0,0,0,0,2,8
7,Lulu McKinney,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
8,Caylinne Martin,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,200,26,66,.394,19,51,.373,7,15,.467,21,29,.724,17,26,43,7,4,2,9,9,80
