,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Arizona State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tenaya Watson,30,3,5,.600,2,4,.500,1,1,1.000,1,1,1.000,0,0,0,2,0,0,2,2,8
1,Deja Mann,29,3,6,.500,3,4,.750,0,2,.000,1,1,1.000,0,3,3,2,0,0,0,2,7
2,Becca Tobin,25,5,9,.556,5,9,.556,0,0,,0,0,,2,6,8,1,0,2,2,0,10
3,Dymond Simon,25,1,6,.167,1,3,.333,0,3,.000,3,4,.750,0,1,1,2,1,0,5,0,5
4,Kimberly Brandon,24,5,14,.357,4,11,.364,1,3,.333,0,0,,2,4,6,1,1,0,1,1,11
6,Kali Bennett,18,0,4,.000,0,4,.000,0,0,,2,2,1.000,2,0,2,1,1,1,1,2,2
7,Alex Earl,18,0,4,.000,0,1,.000,0,3,.000,0,0,,1,2,3,1,1,0,3,1,0
8,Janae Fulcher,13,0,3,.000,0,3,.000,0,0,,2,2,1.000,0,0,0,0,0,0,1,2,2
9,Adrianne Thomas,12,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,1,1,0,2,2,0
10,Olivia Major,6,0,3,.000,0,0,,0,3,.000,0,0,,1,0,1,0,0,0,1,0,0
11,School Totals,200,17,55,.309,15,40,.375,2,15,.133,9,10,.900,8,16,24,11,5,3,18,12,45
