,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tenaya Watson,30,.731,.700,.200,.200,0.0,0.0,0.0,20.5,0.0,0.0,26.9,12.8,107,114,
1,Deja Mann,29,.541,.500,.333,.167,0.0,15.9,7.7,21.4,0.0,0.0,0.0,11.5,124,107,
2,Becca Tobin,25,.556,.556,.000,.000,11.4,36.9,23.7,17.8,0.0,7.0,18.2,22.7,93,95,
3,Dymond Simon,25,.316,.167,.500,.667,0.0,6.2,3.0,20.8,2.4,0.0,39.2,26.4,48,105,
4,Kimberly Brandon,24,.393,.393,.214,.000,11.9,25.6,18.5,19.2,2.5,0.0,6.7,32.3,83,97,
6,Kali Bennett,18,.202,.000,.000,.500,15.9,0.0,8.2,13.1,3.4,4.8,17.0,16.9,57,103,
7,Alex Earl,18,.000,.000,.750,.000,7.9,17.1,12.3,13.1,3.4,0.0,42.9,20.1,10,98,
8,Janae Fulcher,13,.253,.000,.000,.667,0.0,0.0,0.0,0.0,0.0,0.0,20.5,19.4,49,113,
9,Adrianne Thomas,12,.000,.000,.000,.000,0.0,0.0,0.0,19.6,5.1,0.0,66.7,12.9,12,101,
10,Olivia Major,6,.000,.000,1.000,.000,23.8,0.0,12.3,0.0,0.0,0.0,25.0,34.5,9,114,
11,School Totals,200,.377,.327,.273,.182,28.6,61.5,44.4,64.7,7.6,6.5,23.2,100.0,68.2,95.5,
