,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Baylor ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kayla Tetschlag,40,.621,.588,.294,.588,17.1,15.4,16.4,6.3,2.7,0.0,24.6,31.2,103,121,
1,Celeste Hoewisch,36,.590,.563,.438,.125,6.3,4.3,5.5,38.7,4.5,0.0,15.1,24.3,125,120,
2,Sarah Eichler,28,.389,.389,.444,.000,8.2,11.0,9.4,27.6,0.0,0.0,10.0,15.7,109,128,
3,Hannah Quilling,26,.833,.833,.333,.000,0.0,5.9,2.5,14.0,6.3,0.0,25.0,6.8,130,116,
4,Julie Wojta,24,.360,.250,.333,.333,4.8,12.8,8.2,28.6,2.3,0.0,30.4,18.1,84,122,
6,Lydia Bauer,21,.314,.214,.714,.286,5.4,7.3,6.2,16.5,5.2,0.0,0.0,16.5,109,118,
7,Adrian Ritchie,18,.750,.750,1.000,.000,6.3,17.1,10.9,9.8,0.0,9.7,50.0,9.8,79,123,
8,Stephanie Sension,7,.336,.300,.400,.400,32.7,0.0,18.7,0.0,7.7,0.0,14.5,43.2,80,115,
9,School Totals,200,.517,.477,.431,.277,42.9,50.0,45.9,80.0,16.2,4.3,19.7,100.0,102.7,116.2,
