,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Louisville ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Myisha Hines-Allen,23,12,17,.706,12,17,.706,0,0,,1,1,1.000,1,6,7,1,1,0,0,0,25
1,Mariya Moore,23,4,7,.571,3,3,1.000,1,4,.250,7,8,.875,3,1,4,4,1,0,2,1,16
2,Arica Carter,20,2,5,.400,1,4,.250,1,1,1.000,0,0,,1,1,2,4,1,1,2,0,5
3,Cortnee Walton,17,1,5,.200,1,5,.200,0,0,,2,3,.667,3,3,6,0,0,2,1,1,4
4,Briahanna Jackson,15,1,3,.333,1,2,.500,0,1,.000,2,2,1.000,1,3,4,5,1,0,1,2,4
6,Sam Fuehring,27,6,9,.667,6,9,.667,0,0,,0,2,.000,1,2,3,4,0,2,1,2,12
7,Taja Cole,20,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,2,0,1,0,2,0
8,AD Durr,18,3,7,.429,2,5,.400,1,2,.500,0,0,,0,6,6,1,0,0,1,0,7
9,Dakota Weatherford,18,3,5,.600,3,4,.750,0,1,.000,1,1,1.000,0,2,2,0,3,0,0,3,7
10,Brianna Jones,10,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0
11,Erin DeGrate,9,2,3,.667,2,3,.667,0,0,,3,4,.750,0,4,4,1,0,0,2,1,7
12,School Totals,200,34,62,.548,31,52,.596,3,10,.300,16,21,.762,10,30,40,22,7,6,10,14,87
