,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Stanford ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kayla Pedersen,40,5,13,.385,2,8,.250,3,5,.600,2,2,1.000,4,13,17,3,1,0,0,4,15
1,Nnemkadi Ogwumike,38,5,14,.357,5,14,.357,0,0,,1,2,.500,1,12,13,0,0,0,1,4,11
2,Jeanette Pohlen,33,4,8,.500,1,3,.333,3,5,.600,0,0,,1,1,2,2,0,0,1,5,11
3,Jayne Appel,30,0,12,.000,0,12,.000,0,0,,0,0,,4,3,7,2,0,0,3,3,0
4,Rosalyn Gold-Onwude,11,0,3,.000,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0
6,JJ Hones,21,1,9,.111,0,3,.000,1,6,.167,0,0,,1,1,2,1,0,0,2,1,3
7,Melanie Murphy,15,2,5,.400,2,4,.500,0,1,.000,0,0,,0,2,2,1,0,0,2,0,4
8,Joslyn Tinkle,12,1,4,.250,0,0,,1,4,.250,0,0,,2,0,2,2,1,1,0,2,3
9,Michelle Harrison,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
10,School Totals,200,18,68,.265,10,46,.217,8,22,.364,3,4,.750,13,32,45,11,2,1,10,20,47
