,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Michigan ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Naz Hillmon,40,4,10,.400,4,10,.400,0,0,,10,13,.769,5,6,11,1,1,1,4,1,18
1,Emily Kiser,33,3,7,.429,3,6,.500,0,1,.000,0,1,.000,3,3,6,3,0,0,3,2,6
2,Laila Phelia,31,4,17,.235,4,12,.333,0,5,.000,0,0,,0,4,4,1,0,0,3,3,8
3,Danielle Rauch,31,1,1,1.000,1,1,1.000,0,0,,0,0,,1,1,2,0,3,0,4,1,2
4,Leigha Brown,20,0,3,.000,0,1,.000,0,2,.000,3,4,.750,0,4,4,3,1,0,3,0,3
6,Maddie Nolan,28,3,7,.429,0,1,.000,3,6,.500,0,0,,0,4,4,1,1,0,2,4,9
7,Amy Dilk,9,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0
8,Cameron Williams,7,1,1,1.000,1,1,1.000,0,0,,2,2,1.000,1,1,2,0,0,1,1,1,4
9,School Totals,199,16,46,.348,13,32,.406,3,14,.214,15,20,.750,10,24,34,9,6,2,21,12,50
