,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,West Virginia ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kirsten Deans,37,7,10,.700,6,7,.857,1,3,.333,4,4,1.000,0,8,8,5,3,0,3,0,19
1,Kysre Gondrezick,36,9,15,.600,3,7,.429,6,8,.750,2,2,1.000,0,7,7,5,4,0,5,1,26
2,Esmery Martinez,33,7,10,.700,7,10,.700,0,0,,2,4,.500,3,8,11,3,2,0,5,3,16
3,Jayla Hemingway,33,1,5,.200,0,3,.000,1,2,.500,0,0,,0,4,4,0,0,0,2,1,3
4,Kari Niblack,27,4,8,.500,4,8,.500,0,0,,1,1,1.000,1,1,2,1,0,2,0,0,9
6,Blessing Ejiofor,17,2,3,.667,2,3,.667,0,0,,0,0,,2,4,6,1,1,2,3,4,4
7,Jasmine Carson,13,0,4,.000,0,2,.000,0,2,.000,0,0,,0,1,1,0,1,0,0,0,0
8,Taziah Jenks,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,Jeanna Cunningham,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0
10,School Totals,200,30,55,.545,22,40,.550,8,15,.533,9,11,.818,6,33,39,15,11,4,19,9,77
