,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,AD Durr,39,.442,.395,.316,.526,0.0,28.8,12.8,23.5,0.0,0.0,4.1,30.7,101,118,
1,Sam Fuehring,39,.538,.500,.231,.154,10.3,9.6,10.0,4.5,2.9,0.0,0.0,17.5,126,118,
2,Arica Carter,36,.269,.269,.692,.000,2.8,3.5,3.1,8.7,3.1,0.0,7.1,19.1,66,121,
3,Jazmine Jones,29,.528,.556,.111,.111,3.4,12.9,7.7,37.4,0.0,0.0,9.6,17.7,116,124,
4,Bionca Dunham,23,.667,.667,.000,.000,13.0,10.9,12.1,15.8,0.0,5.4,0.0,12.8,152,123,
6,Dana Evans,23,.443,.333,.333,.667,4.3,5.4,4.8,0.0,12.3,0.0,20.5,20.8,80,96,
7,Kylee Shook,10,.833,.833,.333,.000,10.0,37.5,22.2,0.0,0.0,12.5,0.0,14.7,167,108,
8,Mykasa Robinson,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,130,
9,School Totals,200,.474,.449,.319,.246,27.5,68.8,45.8,55.2,12.7,6.3,6.1,100.0,102.8,112.7,
