,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Louisville ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,AD Durr,39,7,19,.368,6,13,.462,1,6,.167,6,10,.600,0,9,9,5,0,0,1,2,21
1,Sam Fuehring,39,6,13,.462,5,10,.500,1,3,.333,2,2,1.000,4,3,7,1,2,0,0,4,15
2,Arica Carter,36,3,13,.231,2,4,.500,1,9,.111,0,0,,1,1,2,2,2,0,1,1,7
3,Jazmine Jones,29,5,9,.556,5,8,.625,0,1,.000,0,1,.000,1,3,4,6,0,0,1,3,10
4,Bionca Dunham,23,4,6,.667,4,6,.667,0,0,,0,0,,3,2,5,2,0,1,0,3,8
6,Dana Evans,23,2,6,.333,2,4,.500,0,2,.000,3,4,.750,1,1,2,0,5,0,2,2,7
7,Kylee Shook,10,2,3,.667,1,2,.500,1,1,1.000,0,0,,1,3,4,0,0,1,0,1,5
8,Mykasa Robinson,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,200,29,69,.420,25,47,.532,4,22,.182,11,17,.647,11,22,33,16,9,2,5,16,73
