,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Connecticut ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Christyn Williams,40,6,13,.462,5,11,.455,1,2,.500,3,3,1.000,4,3,7,3,1,0,1,2,16
1,Megan Walker,40,4,10,.400,0,3,.000,4,7,.571,1,2,.500,1,11,12,0,2,2,3,2,13
2,Napheesa Collier,40,4,13,.308,4,12,.333,0,1,.000,4,6,.667,3,10,13,6,1,2,2,2,12
3,Crystal Dangerfield,40,4,8,.500,2,4,.500,2,4,.500,0,0,,1,4,5,3,0,0,4,3,10
4,Katie Lou Samuelson,32,7,13,.538,0,1,.000,7,12,.583,8,9,.889,1,1,2,2,0,0,3,4,29
6,Olivia Nelson-Ododa,8,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,0,0
7,School Totals,200,25,58,.431,11,32,.344,14,26,.538,16,20,.800,10,29,39,14,4,5,13,13,80
