,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kaleena Mosqueda-Lewis,30,.935,.917,.833,.333,4.9,20.3,14.6,15.0,1.8,3.6,22.5,14.4,145,60,
1,Stefanie Dolson,29,.803,.750,.000,1.500,10.2,12.0,11.3,29.7,0.0,3.7,31.1,16.1,139,69,
2,Breanna Stewart,28,.503,.500,.235,.235,0.0,31.1,19.6,27.8,1.9,7.7,9.6,36.0,105,52,
3,Bria Hartley,28,.804,.778,.444,.222,0.0,9.3,5.9,24.4,0.0,0.0,23.3,22.3,126,72,
4,Moriah Jefferson,26,.700,.700,.300,.000,11.4,10.0,10.5,27.0,10.4,0.0,16.7,22.4,129,47,
6,Kiah Stokes,20,.565,.667,.000,1.000,14.8,34.8,27.4,7.1,0.0,16.2,31.6,15.3,94,49,
7,Saniya Chong,18,.643,.643,.714,.000,0.0,19.3,12.2,17.5,0.0,0.0,12.5,21.6,118,66,
8,Brianna Banks,16,.000,.000,.500,.000,9.3,0.0,3.4,7.8,0.0,0.0,50.0,12.1,36,74,
9,Tierney Lawlor,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,77,
10,Briana Pulido,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,77,
11,School Totals,200,.658,.647,.379,.293,29.6,84.8,64.4,78.1,9.5,18.9,20.5,100.0,117.6,59.5,
