,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Oklahoma ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Gabbi Ortiz,34,1,9,.111,1,6,.167,0,3,.000,0,0,,1,4,5,2,0,0,2,3,2
1,Peyton Little,33,3,8,.375,1,3,.333,2,5,.400,2,2,1.000,2,0,2,2,1,0,0,3,10
2,Maddie Manning,28,1,10,.100,1,7,.143,0,3,.000,7,8,.875,3,4,7,5,2,0,2,4,9
3,Gioya Carter,25,4,15,.267,3,9,.333,1,6,.167,3,4,.750,1,2,3,1,0,0,1,4,12
4,Kaylon Williams,18,4,10,.400,4,10,.400,0,0,,1,1,1.000,6,3,9,1,1,1,4,3,9
6,Derica Wyatt,26,3,4,.750,0,0,,3,4,.750,0,0,,0,1,1,0,0,0,0,3,9
7,Vionise Pierre-Louis,24,2,9,.222,2,9,.222,0,0,,3,4,.750,2,7,9,0,0,3,1,2,7
8,Shaya Kellogg,7,0,1,.000,0,0,,0,1,.000,0,0,,0,1,1,0,0,1,0,2,0
9,T'ona Edwards,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,2,0
10,LaNesia Williams,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,School Totals,200,18,66,.273,12,44,.273,6,22,.273,16,19,.842,15,22,37,11,4,5,12,26,58
