,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,North Carolina ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Cetera DeGraffenreid,38,2,14,.143,2,11,.182,0,3,.000,7,8,.875,2,0,2,6,4,0,2,4,11
1,Laura Broomfield,34,7,15,.467,7,15,.467,0,0,,2,4,.500,6,8,14,0,4,0,3,1,16
2,Chay Shegog,29,9,10,.900,9,10,.900,0,0,,1,4,.250,2,7,9,2,1,1,1,3,19
3,Italee Lucas,26,7,18,.389,5,12,.417,2,6,.333,0,0,,0,4,4,1,2,0,3,1,16
4,Tierra Ruffin-Pratt,24,1,7,.143,1,6,.167,0,1,.000,0,0,,1,4,5,4,0,1,0,2,2
6,She'la White,21,2,6,.333,1,1,1.000,1,5,.200,0,0,,0,2,2,0,0,0,4,1,5
7,Trinity Bursey,12,1,4,.250,0,2,.000,1,2,.500,0,0,,1,2,3,2,1,0,2,2,3
8,Waltiea Rolle,10,0,1,.000,0,1,.000,0,0,,2,2,1.000,1,3,4,0,0,3,2,1,2
9,Krista Gross,4,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0
10,Cierra Robertson-Warren,2,1,2,.500,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,1,2
11,School Totals,200,30,78,.385,26,60,.433,4,18,.222,12,18,.667,13,30,43,15,12,5,18,16,76
