,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,South Carolina ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Tyasha Harris,40,2,7,.286,1,4,.250,1,3,.333,5,6,.833,0,4,4,9,2,0,6,1,10
1,Bianca Jackson,34,2,6,.333,2,4,.500,0,2,.000,0,0,,2,4,6,3,1,0,3,4,4
2,A'ja Wilson,33,7,16,.438,7,16,.438,0,0,,6,7,.857,4,9,13,3,2,3,8,4,20
3,Alexis Jennings,28,7,11,.636,7,11,.636,0,0,,6,6,1.000,4,5,9,1,0,0,3,1,20
4,Doniyah Cliney,27,6,8,.750,6,8,.750,0,0,,0,0,,0,2,2,1,0,0,1,2,12
6,Mikiah Herbert Harrigan,18,3,6,.500,3,6,.500,0,0,,0,0,,3,3,6,1,1,2,3,1,6
7,LeLe Grissett,15,3,5,.600,3,5,.600,0,0,,1,1,1.000,1,2,3,3,0,0,2,2,7
8,Victoria Patrick,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
9,LaDazhia Williams,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,School Totals,200,30,59,.508,29,54,.537,1,5,.200,18,20,.900,14,29,43,21,6,5,26,16,79
