,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Xavier ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Amber Harris,37,15,23,.652,15,21,.714,0,2,.000,1,1,1.000,5,3,8,2,3,0,3,1,31
1,Special Jennings,36,4,5,.800,2,2,1.000,2,3,.667,5,6,.833,0,2,2,4,2,1,1,2,15
2,Tyeasha Moss,35,3,15,.200,1,4,.250,2,11,.182,2,2,1.000,0,1,1,8,3,0,0,2,10
3,Ta'Shia Phillips,30,8,15,.533,8,15,.533,0,0,,7,10,.700,13,8,21,0,0,5,2,3,23
4,April Phillips,24,2,8,.250,2,8,.250,0,0,,0,0,,4,7,11,5,2,0,5,4,4
6,Katie Rutan,17,2,9,.222,0,0,,2,9,.222,0,0,,0,2,2,2,0,0,2,1,6
7,Dee Dee Jernigan,17,2,7,.286,1,6,.167,1,1,1.000,0,0,,3,2,5,0,1,1,1,2,5
8,Alesia Barringer,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,200,36,82,.439,29,56,.518,7,26,.269,15,19,.789,25,25,50,21,11,7,14,15,94
