,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,South Dakota ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Nicole Seekamp,35,9,13,.692,8,11,.727,1,2,.500,3,3,1.000,0,5,5,1,2,0,2,3,22
1,Tia Hemiller,32,3,7,.429,1,4,.250,2,3,.667,0,0,,2,6,8,3,3,0,3,3,8
2,Raeshel Contreras,29,1,10,.100,1,6,.167,0,4,.000,2,2,1.000,0,3,3,4,0,0,1,1,4
3,Lisa Loeffler,26,3,8,.375,3,5,.600,0,3,.000,0,0,,2,1,3,1,0,1,0,1,6
4,Polly Harrington,19,4,6,.667,3,5,.600,1,1,1.000,0,0,,0,4,4,3,0,0,3,5,9
6,Kelly Stewart,21,2,4,.500,0,0,,2,4,.500,2,4,.500,0,1,1,0,0,0,1,0,8
7,Margaret McCloud,18,1,3,.333,1,3,.333,0,0,,0,0,,2,1,3,2,0,1,1,1,2
8,Bridget Arens,13,1,3,.333,1,3,.333,0,0,,1,2,.500,1,2,3,0,0,0,1,3,3
9,Jaylah Jackson,4,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
10,Taylor Moore,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Madeleine White,1,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,1,0,0
12,School Totals,200,24,55,.436,18,37,.486,6,18,.333,8,11,.727,7,23,30,14,5,2,13,17,62
