,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Shatori Walker-Kimbrough,39,.607,.607,.643,.000,5.1,28.0,15.5,16.3,0.0,0.0,26.3,23.1,94,104,
1,Kristen Confroy,37,.615,.563,1.000,.250,2.7,9.8,5.9,9.9,0.0,0.0,0.0,11.4,137,109,
2,Malina Howard,32,.500,.500,.000,.000,3.1,7.6,5.1,0.0,3.3,8.3,33.3,8.9,69,97,
3,Brionna Jones,26,.286,.286,.000,.000,11.5,14.0,12.6,0.0,2.0,0.0,30.0,18.3,53,103,
4,Chloe Pavlech,15,.375,.375,.750,.000,0.0,8.1,3.7,0.0,14.1,0.0,33.3,19.0,48,75,
6,Brene Moseley,29,.392,.342,.316,.158,0.0,12.5,5.7,57.7,3.6,0.0,9.0,36.6,91,100,
7,Tierney Pfirman,21,.500,.500,.100,.000,4.8,34.6,18.3,12.3,0.0,0.0,9.1,24.9,96,102,
8,Kiah Gillespie,1,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,0,111,
9,Kiara Leslie,0,,,,,,,,,,,,,,,
10,School Totals,200,.468,.448,.418,.075,20.0,81.8,47.9,52.0,11.8,6.7,17.8,100.0,85.5,97.4,
