,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Delaware ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Christal Caldwell,36,.300,.300,.333,.000,7.7,6.9,7.3,0.0,3.5,0.0,16.7,27.2,62,108,
1,Taylor Palmer,35,.382,.382,.647,.000,3.9,7.1,5.6,29.9,0.0,0.0,5.6,27.9,99,116,
2,Ayana Dunning,31,.691,.625,.125,.750,13.3,28.2,21.2,0.0,0.0,2.5,22.0,23.9,118,102,
3,Linda Stepney,31,1.250,1.250,.500,.000,0.0,20.2,10.6,32.6,0.0,0.0,42.9,12.3,140,108,
4,Averee Fields,26,.333,.333,.000,.000,5.3,4.8,5.0,0.0,2.4,0.0,57.1,14.6,33,112,
6,Crystal Leary,18,1.000,1.000,.000,.000,7.7,6.9,7.3,0.0,3.5,4.3,0.0,3.0,205,106,
7,Bria Holmes,13,.250,.250,.500,.000,10.6,9.6,10.1,0.0,0.0,0.0,33.3,25.1,43,114,
8,Darius Faulk,9,.000,.000,.000,.000,15.3,0.0,7.3,0.0,0.0,0.0,50.0,12.1,19,120,
9,Brooke Hampton,1,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3,0,119,
10,School Totals,200,.466,.444,.407,.111,34.5,59.4,47.5,38.1,6.3,3.8,23.0,100.0,82.8,103.1,
