,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Erica McCall,38,.389,.316,.211,.316,23.4,20.2,22.2,5.3,0.0,2.6,4.4,26.9,105,119,
1,Lili Thompson,37,.560,.531,.563,.125,0.0,20.8,7.6,12.4,2.9,0.0,15.1,24.2,102,114,
2,Karlie Samuelson,35,.667,.667,.778,.000,0.0,13.2,4.8,22.4,1.5,0.0,18.2,14.2,119,119,
3,Briana Roberson,9,.339,.000,1.000,1.000,0.0,0.0,0.0,17.8,0.0,0.0,18.8,26.7,76,125,
4,Kaylee Johnson,8,.000,.000,.000,.000,11.1,19.2,14.1,0.0,0.0,0.0,33.3,16.9,18,121,
6,Marta Sniezek,32,.457,.400,.500,.200,0.0,4.8,1.8,35.3,0.0,0.0,8.4,16.7,115,124,
7,Kailee Johnson,20,.333,.333,.000,.000,8.9,30.8,16.9,8.7,0.0,0.0,0.0,6.8,113,120,
8,Brittany McPhee,12,.667,.667,.333,.000,0.0,12.8,4.7,22.2,0.0,0.0,0.0,22.5,139,123,
9,Alanna Smith,9,.500,.500,.600,.000,9.9,17.1,12.5,0.0,0.0,0.0,16.7,30.1,87,122,
10,Tess Picknell,0,,,,,,,,,,,,,,,
11,Alex Green,0,,,,,,,,,,,,,,,
12,Kiran Lakhian,0,,,,,,,,,,,,,,,
13,School Totals,200,.480,.438,.452,.178,31.1,80.8,49.3,64.0,4.1,2.5,11.2,100.0,102.7,114.9,
