,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Stanford ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Erica McCall,38,5,19,.263,3,15,.200,2,4,.500,5,6,.833,10,5,15,1,0,1,1,4,17
1,Lili Thompson,37,7,16,.438,4,7,.571,3,9,.333,2,2,1.000,0,5,5,2,2,0,3,5,19
2,Karlie Samuelson,35,4,9,.444,0,2,.000,4,7,.571,0,0,,0,3,3,4,1,0,2,5,12
3,Briana Roberson,9,0,3,.000,0,0,,0,3,.000,3,3,1.000,0,0,0,1,0,0,1,1,3
4,Kaylee Johnson,8,0,2,.000,0,2,.000,0,0,,0,0,,1,1,2,0,0,0,1,2,0
6,Marta Sniezek,32,3,10,.300,1,5,.200,2,5,.400,2,2,1.000,0,1,1,6,0,0,1,1,10
7,Kailee Johnson,20,1,3,.333,1,3,.333,0,0,,0,0,,2,4,6,1,0,0,0,1,2
8,Brittany McPhee,12,3,6,.500,1,4,.250,2,2,1.000,0,0,,0,1,1,1,0,0,0,0,8
9,Alanna Smith,9,2,5,.400,1,2,.500,1,3,.333,0,0,,1,1,2,0,0,0,1,1,5
10,Tess Picknell,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Alex Green,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Kiran Lakhian,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,School Totals,200,25,73,.342,11,40,.275,14,33,.424,12,13,.923,14,21,35,16,3,1,10,20,76
