,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Texas A&M,73.4,0.522,8.7,18.9,0.116,109.6
1,Notre Dame,73.4,0.536,8.4,34.5,0.188,119.2
