,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,California ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,KiKi Moore,40,.519,.464,.214,.286,5.0,11.4,8.0,28.6,3.8,0.0,8.7,41.5,104,115,
1,Taylor Thompson,40,.458,.458,.500,.000,2.5,11.4,6.7,22.7,2.6,0.0,20.0,18.0,87,117,
2,Rosie Moult,34,.503,.462,.846,.308,2.9,16.8,9.4,11.0,4.5,4.2,0.0,20.9,109,109,
3,Alex Sheedy,32,.504,.417,.667,.333,3.1,14.3,8.3,0.0,0.0,0.0,12.7,11.8,94,122,
4,Bree Farley,31,.438,.438,.125,.000,0.0,14.7,6.9,17.5,0.0,0.0,11.1,14.0,89,122,
6,Robin Draper,15,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,3.4,0.0,50.0,6.4,103,120,
7,Jacinta Vandenberg,8,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,125,
8,Raven Fox,0,,,,,,,,,,,,,,,
9,School Totals,200,.509,.471,.426,.206,12.5,60.0,34.7,53.8,11.5,3.6,10.8,100.0,97.4,115.4,
