,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Connecticut ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Stefanie Dolson,38,5,6,.833,5,6,.833,0,0,,3,4,.750,5,3,8,5,0,3,4,3,13
1,Tiffany Hayes,37,6,11,.545,5,8,.625,1,3,.333,9,11,.818,4,4,8,2,3,0,3,3,22
2,Bria Hartley,32,2,6,.333,2,4,.500,0,2,.000,9,10,.900,0,3,3,3,2,0,4,3,13
3,Caroline Doty,29,1,3,.333,0,0,,1,3,.333,0,0,,1,5,6,4,1,0,1,2,3
4,Kelly Faris,28,4,5,.800,4,5,.800,0,0,,3,4,.750,0,2,2,5,0,0,2,5,11
6,Kaleena Mosqueda-Lewis,30,5,14,.357,3,7,.429,2,7,.286,6,6,1.000,1,6,7,2,1,0,2,3,18
7,Kiah Stokes,5,0,0,,0,0,,0,0,,0,0,,1,2,3,0,0,0,0,0,0
8,Brianna Banks,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
9,School Totals,200,23,45,.511,19,30,.633,4,15,.267,30,35,.857,12,25,37,21,7,3,16,19,80
