,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jordin Canada,31,.894,.857,.000,1.429,7.6,19.1,12.7,46.4,9.4,0.0,14.9,21.1,174,82,
1,Kennedy Burke,30,.611,.611,.667,.000,3.9,14.8,8.7,16.2,1.9,5.6,10.0,16.2,138,99,
2,Monique Billings,28,.636,.500,.000,1.000,16.8,26.5,21.1,0.0,4.2,6.0,8.0,21.8,146,90,
3,Kelli Hayes,28,.333,.333,.500,.000,4.2,5.3,4.7,0.0,2.1,0.0,25.0,13.9,64,104,
4,Lajahna Drummer,20,.401,.417,.167,.083,17.6,7.4,13.1,0.0,2.9,8.3,0.0,30.3,108,97,
6,Japreece Dean,29,.667,.667,.583,.000,4.1,5.1,4.5,6.3,0.0,0.0,0.0,20.2,159,109,
7,Michaela Onyenwere,15,.633,.667,.000,.667,15.7,39.5,26.2,21.6,3.9,0.0,20.5,15.8,130,91,
8,Lauryn Miller,7,.256,.000,.000,2.000,16.8,21.2,18.7,19.0,0.0,23.8,34.7,20.0,73,92,
9,Ally Rosenblum,6,.000,.000,.000,.000,0.0,24.7,10.9,0.0,9.7,0.0,40.0,40.6,0,80,
10,Chrissy Baird,4,1.500,1.500,1.000,.000,0.0,37.0,16.4,0.0,0.0,0.0,0.0,12.2,300,101,
11,Chantel Horvat,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,110,
12,School Totals,200,.590,.548,.306,.371,44.1,81.5,60.7,50.0,17.4,16.7,12.1,100.0,124.6,92.8,
