,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,UCLA ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Jordin Canada,31,6,7,.857,6,7,.857,0,0,,9,10,.900,2,4,6,8,5,0,2,0,21
1,Kennedy Burke,30,4,9,.444,1,3,.333,3,6,.500,0,0,,1,3,4,3,1,1,1,0,11
2,Monique Billings,28,4,8,.500,4,8,.500,0,0,,7,8,.875,4,5,9,0,2,1,1,3,15
3,Kelli Hayes,28,2,6,.333,2,3,.667,0,3,.000,0,0,,1,1,2,0,1,0,2,4,4
4,Lajahna Drummer,20,5,12,.417,5,10,.500,0,2,.000,0,1,.000,3,1,4,0,1,1,0,4,10
6,Japreece Dean,29,6,12,.500,2,5,.400,4,7,.571,0,0,,1,1,2,1,0,0,0,3,16
7,Michaela Onyenwere,15,2,3,.667,2,3,.667,0,0,,1,2,.500,2,4,6,2,1,0,1,4,5
8,Lauryn Miller,7,0,1,.000,0,1,.000,0,0,,1,2,.500,1,1,2,1,0,1,1,0,1
9,Ally Rosenblum,6,0,3,.000,0,3,.000,0,0,,0,0,,0,1,1,0,1,0,2,1,0
10,Chrissy Baird,4,1,1,1.000,0,0,,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3
11,Chantel Horvat,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,200,30,62,.484,22,43,.512,8,19,.421,18,23,.783,15,22,37,15,12,4,10,19,86
