,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Notre Dame ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Maddy Westbeld,35,8,11,.727,7,8,.875,1,3,.333,2,2,1.000,2,3,5,1,1,1,0,1,19
1,Olivia Miles,35,5,9,.556,5,7,.714,0,2,.000,2,3,.667,1,10,11,11,0,0,6,1,12
2,Dara Mabrey,34,6,9,.667,1,1,1.000,5,8,.625,1,2,.500,0,1,1,2,1,0,1,1,18
3,Sonia Citron,31,4,7,.571,3,5,.600,1,2,.500,0,0,,1,4,5,2,1,0,1,2,9
4,Maya Dodson,29,6,11,.545,6,11,.545,0,0,,6,8,.750,2,4,6,0,0,2,3,2,18
6,Anaya Peoples,13,2,4,.500,2,4,.500,0,0,,1,2,.500,4,0,4,0,0,0,0,1,5
7,Abby Prohaska,12,2,4,.500,2,4,.500,0,0,,2,2,1.000,2,0,2,0,3,0,2,2,6
8,Sam Brunelle,11,1,4,.250,1,2,.500,0,2,.000,0,0,,0,1,1,2,0,0,0,2,2
9,School Totals,200,34,59,.576,27,42,.643,7,17,.412,14,19,.737,12,23,35,18,6,3,13,12,89
