,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kelsey Mitchell,39,.457,.433,.467,.200,0.0,6.8,3.9,9.4,0.0,2.6,5.8,20.0,95,95,
1,Shayla Cooper,27,.273,.273,.182,.000,0.0,49.4,28.1,39.4,0.0,0.0,21.4,23.4,68,61,
2,Kiara Lewis,19,.548,.500,.400,.200,0.0,0.0,0.0,27.7,2.7,0.0,35.5,20.1,82,95,
3,Tori McCoy,17,.759,.833,.000,.667,13.8,5.2,8.9,0.0,0.0,24.1,27.9,28.6,100,89,
4,Sierra Calhoun,16,.250,.250,.500,.000,22.1,11.1,15.8,10.2,0.0,0.0,33.3,25.4,55,92,
6,Asia Doss,26,.843,.929,.571,.571,0.0,3.4,1.9,47.8,2.0,3.9,10.2,16.9,156,93,
7,Alexa Hart,23,.667,.667,.000,.000,15.3,7.7,11.0,0.0,0.0,13.4,14.3,13.7,117,91,
8,Linnae Harper,18,.200,.200,.400,.000,6.5,9.9,8.4,0.0,5.7,0.0,28.6,17.6,37,80,
9,Makayla Waterman,15,.438,.500,.000,1.500,0.0,17.8,10.1,32.9,0.0,0.0,37.6,16.0,77,86,
10,School Totals,200,.499,.492,.317,.238,26.5,64.4,48.1,77.8,5.1,23.1,21.3,100.0,88.6,79.7,
