,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Shawnice Wilson,34,.508,.400,.000,1.000,19.2,32.4,25.5,0.0,1.6,0.0,32.7,26.4,82,88,
1,Morgan Stroman,33,.633,.667,.000,.667,8.5,15.2,11.7,11.3,4.9,2.6,30.0,21.1,94,87,
2,Krystal Saunders,29,.302,.278,.778,.222,9.6,6.9,8.3,9.0,0.0,0.0,9.2,15.7,85,103,
3,Stefanie Yderstrom,29,.126,.000,.714,.286,0.0,3.4,1.7,15.3,3.7,0.0,27.6,15.7,35,96,
4,Suriya McGuire,28,.335,.318,.182,.182,10.0,10.7,10.3,31.3,1.9,3.0,33.6,26.8,62,95,
6,Michelle Woods,27,.112,.125,.375,.250,13.8,11.1,12.5,9.0,4.0,0.0,10.1,15.3,43,92,
7,Maria Brown,7,.500,.500,.000,.000,13.3,28.6,20.7,0.0,0.0,0.0,33.3,18.0,74,92,
8,Keyona Hayes,7,,,,,0.0,14.3,6.9,0.0,0.0,0.0,,0.0,,100,
9,Caprice Dennis,6,.303,.375,.500,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1,80,107,
10,School Totals,200,.366,.325,.317,.433,48.8,70.0,59.0,44.4,12.0,4.3,24.9,100.0,70.7,92.0,
