,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Baylor ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Juicy Landrum,34,8,14,.571,4,6,.667,4,8,.500,0,0,,0,4,4,7,1,0,0,0,20
1,Chloe Jackson,29,8,12,.667,8,12,.667,0,0,,2,3,.667,0,3,3,6,1,0,0,2,18
2,DiDi Richards,29,3,6,.500,3,6,.500,0,0,,3,4,.750,1,1,2,2,3,0,3,2,9
3,Kalani Brown,28,3,7,.429,3,7,.429,0,0,,2,2,1.000,2,6,8,3,0,5,1,2,8
4,Lauren Cox,25,5,6,.833,5,6,.833,0,0,,0,0,,2,5,7,5,1,1,2,2,10
6,NaLyssa Smith,11,6,10,.600,6,10,.600,0,0,,1,2,.500,5,3,8,0,0,0,0,1,13
7,Queen Egbo,11,3,7,.429,3,7,.429,0,0,,2,2,1.000,2,4,6,0,0,2,1,3,8
8,Aquira DeCosta,8,3,7,.429,3,5,.600,0,2,.000,0,0,,5,1,6,1,0,0,1,0,6
9,Honesty Scott-Grayson,7,0,1,.000,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,2
10,Trinity Oliver,6,1,1,1.000,1,1,1.000,0,0,,3,4,.750,0,1,1,0,0,0,0,0,5
11,Moon Ursin,6,1,2,.500,0,1,.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,1,3
12,Caitlin Bickle,6,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0
13,School Totals,200,41,75,.547,36,63,.571,5,12,.417,15,19,.789,17,28,45,25,6,8,9,15,102
