,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Shoni Schimmel,30,.638,.577,.385,.308,0.0,5.1,3.0,47.1,0.0,0.0,11.9,27.9,125,80,
1,Antonita Slaughter,29,.417,.417,.750,.000,3.7,2.7,3.1,21.2,0.0,0.0,0.0,20.7,101,83,
2,Asia Taylor,27,.391,.375,.000,.250,12.0,19.9,16.6,21.6,0.0,2.6,10.1,18.3,100,64,
3,Bria Smith,19,.404,.250,.000,.500,0.0,12.1,7.1,36.8,0.0,0.0,29.1,18.1,87,73,
4,Sara Hammond,16,.281,.286,.143,.571,6.8,33.7,22.5,0.0,0.0,0.0,0.0,27.4,66,50,
6,Jude Schimmel,26,.417,.417,.667,.000,0.0,11.8,6.9,35.1,6.6,2.7,0.0,11.5,120,58,
7,Tia Gibbs,16,.833,.833,1.000,.000,0.0,24.0,14.0,0.0,0.0,4.3,10.0,31.2,122,59,
8,Cortnee Walton,16,.000,.000,.000,.000,27.0,9.6,16.9,0.0,3.6,0.0,66.7,9.4,65,67,
9,Emmonnie Henderson,8,.862,1.000,.000,4.000,0.0,19.2,11.2,0.0,0.0,8.6,26.6,23.5,126,61,
10,Megan Deines,8,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,132,86,
11,Starr Breedlove,5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0,0,85,
12,School Totals,200,.517,.492,.476,.254,24.3,63.5,47.2,84.0,5.7,6.9,12.4,100.0,104.3,67.1,
