,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Louisville ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Shoni Schimmel,30,6,13,.462,3,8,.375,3,5,.600,4,4,1.000,0,2,2,6,0,0,2,0,19
1,Antonita Slaughter,29,4,12,.333,2,3,.667,2,9,.222,0,0,,1,1,2,3,0,0,0,1,10
2,Asia Taylor,27,3,8,.375,3,8,.375,0,0,,1,2,.500,3,7,10,3,0,1,1,2,7
3,Bria Smith,19,1,4,.250,1,4,.250,0,0,,2,2,1.000,0,3,3,4,0,0,2,3,4
4,Sara Hammond,16,2,7,.286,2,6,.333,0,1,.000,1,4,.250,1,7,8,0,0,0,0,3,5
6,Jude Schimmel,26,2,6,.333,1,2,.500,1,4,.250,0,0,,0,4,4,5,3,1,0,1,5
7,Tia Gibbs,16,5,9,.556,0,0,,5,9,.556,0,0,,0,5,5,0,0,1,1,1,15
8,Cortnee Walton,16,0,1,.000,0,1,.000,0,0,,0,0,,4,2,6,0,1,0,2,4,0
9,Emmonnie Henderson,8,1,1,1.000,1,1,1.000,0,0,,3,4,.750,0,2,2,0,0,1,1,3,5
10,Megan Deines,8,1,2,.500,0,0,,1,2,.500,0,0,,0,0,0,0,0,0,0,0,3
11,Starr Breedlove,5,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0
12,School Totals,200,25,63,.397,13,33,.394,12,30,.400,11,16,.688,9,33,42,21,4,4,10,19,73
