,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Shenise Johnson,38,.571,.550,.300,.200,2.5,8.3,5.3,29.4,4.0,0.0,12.1,27.6,119,112,
1,Morgan Stroman,37,.488,.471,.059,.176,15.4,22.8,18.9,18.5,2.7,2.8,17.9,25.5,103,106,
2,Stefanie Yderstrom,37,.583,.583,.750,.000,0.0,0.0,0.0,0.0,2.7,0.0,14.3,16.0,105,120,
3,Sylvia Bullock,29,.420,.400,.000,.400,13.1,10.9,12.1,4.7,1.7,3.5,14.5,10.0,105,115,
4,Riquna Williams,28,.451,.375,.438,.375,10.2,15.0,12.5,23.0,1.8,3.7,13.9,32.7,102,112,
6,Shanel Williams,19,1.000,1.000,.000,.000,0.0,16.6,7.9,0.0,0.0,0.0,33.3,6.7,113,117,
7,Maria Brown,8,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,10.6,0,127,
8,Selina Archer,2,,,,,47.6,0.0,25.0,62.5,0.0,0.0,,0.0,223,127,
9,Stephanie Gardner,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,127,
10,School Totals,200,.518,.493,.315,.205,35.7,55.3,45.0,50.0,11.3,7.7,15.8,100.0,103.8,110.0,
