,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Haiden Palmer,36,.327,.300,.150,.150,5.3,9.3,7.1,47.6,2.9,0.0,4.5,27.9,81,100,
1,Sunny Greinacher,33,.570,.538,.000,.308,11.5,13.5,12.4,25.1,0.0,2.7,6.3,21.5,118,104,
2,Jazmine Redmon,30,.084,.000,.400,.400,0.0,18.5,8.5,23.2,1.7,3.0,25.4,11.8,35,97,
3,Keani Albanez,26,.527,.444,.778,.556,0.0,8.5,3.9,0.0,2.0,6.8,21.1,24.6,83,99,
4,Shelby Cheslek,18,.429,.429,.000,.000,5.3,30.9,17.1,13.6,2.9,4.9,0.0,17.5,95,87,
6,Lindsay Sherbert,21,.313,.313,.625,.000,4.5,21.2,12.2,19.9,0.0,0.0,11.1,19.3,69,101,
7,Danielle Walter,12,.000,.000,.400,.000,0.0,9.3,4.3,14.5,4.3,0.0,0.0,18.7,10,97,
8,Kiara Kudron,11,.641,.500,.000,2.000,17.3,10.1,14.0,0.0,0.0,0.0,21.0,19.5,117,107,
9,Shaniqua Nilles,10,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,66.7,13.5,37,112,
10,Elle Tinkle,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,112,
11,Stephanie Golden,0,,,,,,,,,,,,,,,
12,Maiki Viela,0,,,,,,,,,,,,,,,
13,Chelsea Waters,0,,,,,,,,,,,,,,,
14,School Totals,200,.401,.357,.286,.257,23.8,69.4,44.9,78.3,7.8,11.1,12.3,100.0,81.8,93.5,
