,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Gonzaga ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Haiden Palmer,36,6,20,.300,6,17,.353,0,3,.000,2,3,.667,2,3,5,7,2,0,1,2,14
1,Sunny Greinacher,33,7,13,.538,7,13,.538,0,0,,3,4,.750,4,4,8,3,0,1,1,3,17
2,Jazmine Redmon,30,0,5,.000,0,3,.000,0,2,.000,1,2,.500,0,5,5,4,1,1,2,3,1
3,Keani Albanez,26,3,9,.333,1,2,.500,2,7,.286,4,5,.800,0,2,2,0,1,2,3,2,12
4,Shelby Cheslek,18,3,7,.429,3,7,.429,0,0,,0,0,,1,5,6,1,1,1,0,2,6
6,Lindsay Sherbert,21,2,8,.250,1,3,.333,1,5,.200,0,0,,1,4,5,2,0,0,1,2,5
7,Danielle Walter,12,0,5,.000,0,3,.000,0,2,.000,0,0,,0,1,1,1,1,0,0,2,0
8,Kiara Kudron,11,1,2,.500,1,2,.500,0,0,,3,4,.750,2,1,3,0,0,0,1,0,5
9,Shaniqua Nilles,10,1,1,1.000,0,0,,1,1,1.000,0,0,,0,0,0,0,0,0,2,2,3
10,Elle Tinkle,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Stephanie Golden,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,Maiki Viela,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
13,Chelsea Waters,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
14,School Totals,200,23,70,.329,19,50,.380,4,20,.200,13,18,.722,10,25,35,18,6,5,11,18,63
