,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,James Madison ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kirby Burkholder,38,4,17,.235,1,7,.143,3,10,.300,17,18,.944,4,14,18,4,3,1,2,3,28
1,Nikki Newman,37,1,4,.250,0,0,,1,4,.250,0,0,,1,4,5,3,0,4,3,2,3
2,Toia Giggetts,30,7,14,.500,7,14,.500,0,0,,1,2,.500,2,4,6,1,1,0,1,4,15
3,Jazmon Gwathmey,27,2,8,.250,2,6,.333,0,2,.000,0,0,,2,4,6,2,0,1,1,4,4
4,Precious Hall,25,4,11,.364,4,9,.444,0,2,.000,3,3,1.000,0,0,0,1,0,0,2,4,11
6,Angela Mickens,23,1,3,.333,1,3,.333,0,0,,0,0,,1,3,4,3,1,0,1,0,2
7,Lauren Okafor,17,4,6,.667,4,6,.667,0,0,,1,2,.500,1,3,4,0,0,0,0,1,9
8,Da'Lishia Griffin,3,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0
9,School Totals,200,23,63,.365,19,45,.422,4,18,.222,22,25,.880,11,32,43,15,5,6,10,18,72
