,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Destanni Henderson,30,.667,.667,.222,.000,0.0,11.8,6.9,18.8,6.2,0.0,0.0,16.2,165,74,
1,Aliyah Boston,27,.742,.778,.000,.889,6.2,26.1,17.9,8.4,0.0,4.2,7.4,27.1,151,81,
2,Zia Cooke,25,.000,.000,.500,.000,0.0,9.4,5.5,5.7,0.0,0.0,20.0,10.8,17,88,
3,Brea Beal,22,.603,.556,.222,.222,0.0,16.0,9.4,19.2,2.8,5.2,0.0,24.3,151,75,
4,Victaria Saxton,21,.621,.500,.000,1.000,47.6,28.0,36.1,8.5,0.0,5.4,10.4,24.9,149,78,
6,Laeticia Amihere,16,.606,.500,.167,.500,10.4,14.7,12.9,12.2,0.0,0.0,21.5,31.5,116,88,
7,LeLe Grissett,11,.200,.200,.000,.000,15.2,10.7,12.5,14.9,5.6,0.0,0.0,24.6,85,72,
8,Kamilla Cardoso,10,.928,1.000,.000,3.000,16.7,35.3,27.6,0.0,0.0,11.4,0.0,25.1,205,73,
9,Destiny Littleton,8,,,,,0.0,29.4,17.2,0.0,0.0,0.0,,0.0,,84,
10,Bree Hall,7,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0,83,
11,Eniya Russell,6,1.250,1.250,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,250,91,
12,Saniya Rivers,6,,,,,0.0,19.6,11.5,0.0,0.0,0.0,100.0,9.0,0,87,
13,Sania Feagin,5,.526,,,,33.3,23.5,27.6,0.0,0.0,22.9,53.2,20.4,75,65,
14,Olivia Thompson,3,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,91,
15,Elysa Wesolek,3,.000,.000,.000,.000,0.0,39.2,23.0,0.0,0.0,0.0,0.0,18.0,0,76,
16,School Totals,200,.590,.536,.164,.491,45.8,88.2,70.7,35.7,7.7,14.3,9.4,100.0,123.1,76.9,
