,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Green Bay ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Mehryn Kraker,38,4,16,.250,3,12,.250,1,4,.250,0,0,,2,4,6,3,0,1,3,3,9
1,Allie LeClaire,34,6,13,.462,6,12,.500,0,1,.000,2,4,.500,0,2,2,0,3,0,2,1,14
2,Kaili Lukan,32,3,7,.429,3,7,.429,0,0,,6,6,1.000,0,5,5,0,1,0,1,3,12
3,Jessica Lindstrom,28,4,8,.500,3,5,.600,1,3,.333,2,2,1.000,5,3,8,0,1,0,1,3,11
4,Lexi Weitzer,16,1,3,.333,1,3,.333,0,0,,0,0,,1,1,2,0,0,0,0,2,2
6,Tesha Buck,28,0,11,.000,0,3,.000,0,8,.000,0,0,,0,8,8,2,0,0,1,2,0
7,Sam Terry,13,1,1,1.000,0,0,,1,1,1.000,0,0,,0,1,1,1,1,0,1,3,3
8,Mariah Monke,7,0,0,,0,0,,0,0,,0,0,,2,0,2,0,1,0,2,1,0
9,Jen Wellnitz,4,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2
10,School Totals,200,20,60,.333,17,43,.395,3,17,.176,10,12,.833,10,24,34,6,7,1,11,18,53
