,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Tennessee ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Mehryn Kraker,38,.281,.281,.250,.000,5.8,13.6,9.4,20.0,0.0,2.4,15.8,26.2,63,96,
1,Allie LeClaire,34,.470,.462,.077,.308,0.0,7.6,3.5,0.0,5.3,0.0,11.9,25.8,89,88,
2,Kaili Lukan,32,.609,.429,.000,.857,0.0,20.2,9.3,0.0,1.9,0.0,9.4,17.4,124,92,
3,Jessica Lindstrom,28,.615,.563,.375,.250,19.8,13.8,17.1,0.0,2.1,0.0,10.1,18.5,128,93,
4,Lexi Weitzer,16,.333,.333,.000,.000,6.9,8.1,7.5,0.0,0.0,0.0,0.0,9.8,87,99,
6,Tesha Buck,28,.000,.000,.727,.000,0.0,36.9,17.1,14.3,0.0,0.0,8.3,22.5,10,90,
7,Sam Terry,13,1.500,1.500,1.000,.000,0.0,9.9,4.6,18.2,4.6,0.0,50.0,8.1,138,88,
8,Mariah Monke,7,,,,,31.7,0.0,17.1,0.0,8.5,0.0,100.0,15.0,33,83,
9,Jen Wellnitz,4,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,200,103,
10,School Totals,200,.403,.358,.283,.200,27.8,77.4,50.7,30.0,10.4,2.3,14.3,100.0,79.1,88.1,
