,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Green Bay ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Mehryn Kraker,40,8,16,.500,3,7,.429,5,9,.556,0,0,,0,1,1,2,1,0,1,2,21
1,Kaili Lukan,39,6,14,.429,5,11,.455,1,3,.333,4,4,1.000,3,5,8,2,1,0,1,4,17
2,Tesha Buck,36,6,21,.286,5,12,.417,1,9,.111,1,2,.500,0,2,2,6,1,0,2,1,14
3,Megan Lukan,33,2,4,.500,2,4,.500,0,0,,0,0,,1,4,5,5,2,0,2,3,4
4,Lexi Weitzer,16,3,4,.750,3,4,.750,0,0,,0,0,,0,1,1,1,2,1,0,4,6
6,Mariah Monke,13,1,2,.500,1,1,1.000,0,1,.000,2,2,1.000,0,1,1,1,0,0,0,2,4
7,Allie LeClaire,12,0,1,.000,0,0,,0,1,.000,1,2,.500,1,0,1,0,1,1,0,1,1
8,Sam Terry,11,1,4,.250,0,0,,1,4,.250,0,0,,0,0,0,0,0,0,0,4,3
9,School Totals,200,27,66,.409,19,39,.487,8,27,.296,8,10,.800,5,14,19,17,8,2,6,21,70
