,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Notre Dame ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Shey Peddy,38,.587,.625,.375,.250,2.6,11.7,6.3,31.0,4.3,0.0,10.1,24.2,122,106,
1,Kristen McCarthy,35,.475,.464,.286,.429,2.9,8.5,5.1,7.0,4.6,0.0,5.7,23.4,107,105,
2,Qwedia Wallace,30,.411,.350,.200,.200,3.3,0.0,2.0,14.8,3.6,0.0,31.5,24.6,69,110,
3,Marli Bennett,25,.678,.500,.500,1.000,4.0,5.9,4.8,7.8,0.0,0.0,41.0,9.1,95,115,
4,Victoria Macaulay,24,.125,.125,.000,.000,8.3,37.0,19.9,0.0,2.3,3.9,11.1,17.4,38,101,
6,Natasha Thames,28,.422,.444,.000,1.222,28.6,31.7,29.9,8.8,5.8,0.0,6.7,24.7,104,98,
7,B.J. Williams,14,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,13.3,0,117,
8,Joelle Connelly,4,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,116,
9,Danielle Brinkley,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,118,
10,Nikki Works,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,118,
11,School Totals,200,.439,.426,.213,.410,35.0,66.7,47.8,40.9,16.2,2.3,16.1,100.0,86.5,104.1,
