,Unnamed: 0_level_0,Unnamed: 1_level_0,Four Factors,Four Factors,Four Factors,Four Factors,Unnamed: 6_level_0
,Unnamed: 0_level_1,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg
0,Seattle,72.1,0.331,16.9,14.7,0.065,62.5
1,Oregon,72.1,0.564,10.7,38.7,0.129,122.2
