,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Oregon ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Alexis Montgomery,38,.390,.353,.176,.118,6.2,13.6,9.7,30.8,0.0,0.0,18.3,30.0,73,127,
1,Kamira Sanders,33,.125,.125,.375,.000,0.0,23.5,11.2,6.5,1.7,0.0,20.0,15.8,25,120,
2,Jacinta Beckley,29,.333,.333,.556,.000,0.0,0.0,0.0,0.0,0.0,0.0,18.2,19.8,54,132,
3,Kallin Spiller,27,.556,.556,.000,.000,4.4,9.6,6.8,0.0,0.0,0.0,10.0,19.3,99,129,
4,McKenzi Williams,20,.400,.400,.000,.000,5.9,19.4,12.3,12.5,2.8,0.0,28.6,18.2,64,119,
6,Madeline Dopplick,20,.391,.313,.750,.250,0.0,12.9,6.2,12.5,0.0,0.0,10.1,25.7,77,128,
7,Ashlyn Lewey,16,.000,.000,1.000,.000,0.0,16.1,7.7,0.0,3.5,0.0,0.0,6.5,0,119,
8,Joana Alves,8,.000,.000,.000,.000,14.7,0.0,7.7,0.0,0.0,0.0,33.3,19.5,14,132,
9,Delaney McCann,4,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1,96,132,
10,Genessa Bedoya,2,,,,,0.0,0.0,0.0,100.0,0.0,0.0,,0.0,205,132,
11,Carla Bieg,2,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,132,
12,Leilia Orji,1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,132,
13,School Totals,200,.352,.331,.306,.065,14.7,61.3,36.9,40.0,4.2,0.0,16.9,100.0,62.5,122.2,
