,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Syracuse ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Shereesha Richards,40,.449,.333,.111,.889,14.3,25.0,19.7,16.7,0.0,0.0,7.4,30.0,105,103,
1,Zakiya Saunders,40,.125,.125,.000,.000,0.0,11.1,5.6,29.4,0.0,0.0,38.5,14.4,34,108,
2,Imani Tate,39,.373,.200,.000,1.000,8.8,5.7,7.2,25.7,3.9,0.0,41.0,27.8,58,101,
3,Erin Coughlin,34,.333,.333,1.000,.000,0.0,22.9,11.6,22.6,6.0,0.0,30.8,17.0,57,90,
4,Cassandra Edwards,10,,,,,0.0,22.2,11.3,0.0,0.0,0.0,,0.0,,104,
6,Heather Forster,17,.763,.750,.000,1.000,26.9,6.5,16.6,0.0,6.0,0.0,0.0,15.0,169,96,
7,Tiana-Jo Carter,14,.672,.800,.000,.400,8.2,0.0,4.0,0.0,0.0,9.9,14.5,21.8,101,107,
8,Bose Aiyalogbe,6,,,,,0.0,18.5,9.4,0.0,8.5,0.0,,0.0,,83,
9,School Totals,200,.426,.352,.204,.593,37.1,72.2,54.9,77.8,12.8,3.4,24.1,100.0,75.6,97.4,
