,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Texas A&M ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Courtney Walker,39,8,16,.500,7,15,.467,1,1,1.000,1,2,.500,0,7,7,1,1,0,3,5,18
1,Jordan Jones,37,1,7,.143,0,4,.000,1,3,.333,2,2,1.000,0,1,1,9,2,0,5,1,5
2,Anriel Howard,33,4,8,.500,4,8,.500,0,0,,0,0,,4,9,13,1,1,1,3,5,8
3,Chelsea Jennings,25,7,13,.538,6,10,.600,1,3,.333,0,0,,0,1,1,1,0,0,2,3,15
4,Khaalia Hillsman,20,2,5,.400,2,5,.400,0,0,,2,2,1.000,2,1,3,0,0,2,1,3,6
6,Rachel Mitchell,13,2,4,.500,2,4,.500,0,0,,0,0,,1,1,2,0,0,2,0,1,4
7,Danni Williams,11,0,3,.000,0,0,,0,3,.000,0,0,,0,0,0,0,0,0,0,1,0
8,Curtyce Knox,10,0,2,.000,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,1,1,0
9,Taylor Cooper,8,0,3,.000,0,1,.000,0,2,.000,0,0,,0,0,0,1,0,0,1,1,0
10,Jasmine Lumpkin,4,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0
11,School Totals,200,24,62,.387,21,49,.429,3,13,.231,5,6,.833,7,20,27,14,4,5,16,22,56
