,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Florida State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Brittany Brown,35,5,13,.385,3,7,.429,2,6,.333,4,4,1.000,2,6,8,1,4,0,3,0,16
1,Ivey Slaughter,33,4,8,.500,4,8,.500,0,0,,2,2,1.000,3,6,9,1,2,1,0,1,10
2,Leticia Romero,32,6,10,.600,4,7,.571,2,3,.667,3,4,.750,1,0,1,6,1,0,4,3,17
3,Adut Bulgak,31,5,11,.455,4,6,.667,1,5,.200,7,8,.875,6,7,13,1,0,1,0,4,18
4,Shakayla Thomas,13,3,11,.273,3,11,.273,0,0,,0,0,,1,1,2,0,0,0,4,2,6
6,Emiah Bingley,34,2,7,.286,1,2,.500,1,5,.200,0,0,,0,2,2,3,1,1,2,2,5
7,Maria Conde,15,0,1,.000,0,0,,0,1,.000,0,0,,1,1,2,1,0,0,1,2,0
8,Kai James,7,1,4,.250,1,4,.250,0,0,,0,0,,1,0,1,0,0,0,0,1,2
9,School Totals,200,26,65,.400,20,45,.444,6,20,.300,16,18,.889,15,23,38,13,8,3,14,15,74
