,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Courtney Walker,39,.531,.531,.063,.125,0.0,20.5,11.0,6.5,1.4,0.0,15.1,25.3,91,102,
1,Jordan Jones,37,.314,.214,.429,.286,0.0,3.1,1.7,42.5,3.0,0.0,38.8,17.3,65,109,
2,Anriel Howard,33,.500,.500,.000,.000,16.2,31.2,24.2,6.3,1.7,2.7,27.3,16.5,83,94,
3,Chelsea Jennings,25,.577,.577,.231,.000,0.0,4.6,2.5,12.5,0.0,0.0,13.3,29.8,97,115,
4,Khaalia Hillsman,20,.504,.400,.000,.400,13.3,5.7,9.2,0.0,0.0,8.9,14.5,17.1,100,111,
6,Rachel Mitchell,13,.500,.500,.000,.000,10.3,8.8,9.5,0.0,0.0,13.7,0.0,15.3,108,107,
7,Danni Williams,11,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0,117,
8,Curtyce Knox,10,.000,.000,.500,.000,0.0,0.0,0.0,16.7,0.0,0.0,33.3,14.9,16,117,
9,Taylor Cooper,8,.000,.000,.667,.000,0.0,0.0,0.0,20.8,0.0,0.0,25.0,24.8,13,117,
10,Jasmine Lumpkin,4,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0,117,
11,School Totals,200,.432,.411,.210,.097,23.3,57.1,41.5,58.3,5.5,11.1,19.8,100.0,76.7,101.4,
