,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,South Dakota ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Kyah Watson,38,2,12,.167,1,5,.200,1,7,.143,1,2,.500,0,3,3,4,1,0,2,2,6
1,Liv Korngable,36,3,13,.231,3,10,.300,0,3,.000,0,0,,0,0,0,4,1,0,1,2,6
2,Maddie Krull,32,1,4,.250,0,0,,1,4,.250,2,4,.500,1,6,7,1,0,0,3,2,5
3,Chloe Lamb,29,3,7,.429,3,5,.600,0,2,.000,0,0,,1,2,3,2,2,0,2,2,6
4,Hannah Sjerven,28,7,11,.636,7,10,.700,0,1,.000,3,4,.750,1,7,8,1,0,0,1,5,17
6,Grace Larkins,23,3,5,.600,0,2,.000,3,3,1.000,0,0,,1,0,1,0,1,0,1,2,9
7,Allison Peplowski,12,0,0,,0,0,,0,0,,0,0,,2,1,3,0,0,0,0,0,0
8,Jeniah Ugofsky,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0
9,School Totals,200,19,52,.365,14,32,.438,5,20,.250,6,10,.600,6,19,25,12,5,0,10,16,49
