,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Mississippi State ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Teaira McCowan,37,11,11,1.000,11,11,1.000,0,0,,2,2,1.000,4,11,15,0,1,4,3,3,24
1,Victoria Vivians,34,5,11,.455,3,9,.333,2,2,1.000,2,2,1.000,0,5,5,3,1,1,2,2,14
2,Morgan William,32,4,10,.400,3,8,.375,1,2,.500,4,4,1.000,0,1,1,8,0,2,1,2,13
3,Roshunda Johnson,31,5,10,.500,5,7,.714,0,3,.000,2,2,1.000,1,2,3,2,1,0,0,1,12
4,Blair Schaefer,29,0,2,.000,0,0,,0,2,.000,0,0,,0,1,1,0,1,0,1,4,0
6,Chloe Bibby,14,1,3,.333,1,1,1.000,0,2,.000,1,1,1.000,0,0,0,0,0,0,0,2,3
7,Jordan Danberry,9,1,3,.333,1,3,.333,0,0,,1,2,.500,0,0,0,0,0,0,0,0,3
8,Jazzmun Holmes,7,1,2,.500,1,2,.500,0,0,,0,0,,0,2,2,1,0,0,0,2,2
9,Zion Campbell,4,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0
10,Nyah Tate,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
11,Jonika Garvin,1,0,1,.000,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0
12,School Totals,200,28,53,.528,25,42,.595,3,11,.273,12,13,.923,5,23,28,14,4,7,7,16,71
