,Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
,Kentucky ,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,Maci Morris,36,6,13,.462,3,8,.375,3,5,.600,4,4,1.000,0,4,4,1,2,1,2,1,19
1,Rhyne Howard,36,4,9,.444,1,3,.333,3,6,.500,4,8,.500,1,4,5,4,1,1,1,2,15
2,Taylor Murray,31,7,11,.636,5,8,.625,2,3,.667,3,4,.750,0,5,5,4,3,0,1,3,19
3,Tatyana Wyatt,25,4,4,1.000,4,4,1.000,0,0,,4,4,1.000,3,2,5,0,0,0,2,3,12
4,Amanda Paschal,19,2,5,.400,2,4,.500,0,1,.000,2,2,1.000,1,2,3,0,3,0,0,1,6
6,Jaida Roper,30,2,5,.400,1,2,.500,1,3,.333,2,2,1.000,0,3,3,5,2,0,0,1,7
7,KeKe McKinney,11,0,3,.000,0,3,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0
8,Ogechi Anyagaligbo,10,1,3,.333,1,3,.333,0,0,,0,2,.000,0,1,1,0,0,0,1,0,2
9,Blair Green,2,1,1,1.000,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,2,2
10,School Totals,200,27,54,.500,18,36,.500,9,18,.500,19,26,.731,5,21,26,15,11,2,7,14,82
