,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Maci Morris,36,.638,.577,.385,.308,0.0,12.7,7.3,5.5,3.2,2.5,11.9,25.7,115,112,
1,Rhyne Howard,36,.586,.611,.667,.889,4.3,12.7,9.1,19.7,1.6,2.5,7.4,20.7,126,115,
2,Taylor Murray,31,.736,.727,.273,.364,0.0,18.4,10.6,28.7,5.5,0.0,7.3,24.5,145,105,
3,Tatyana Wyatt,25,1.017,1.000,.000,1.000,18.5,9.1,13.1,0.0,0.0,0.0,25.8,17.1,159,121,
4,Amanda Paschal,19,.504,.400,.200,.400,8.1,12.0,10.4,0.0,9.1,0.0,0.0,17.1,117,100,
6,Jaida Roper,30,.588,.500,.600,.400,0.0,11.4,6.6,27.4,3.8,0.0,0.0,10.8,150,112,
7,KeKe McKinney,11,.000,.000,.000,.000,0.0,0.0,0.0,13.5,0.0,0.0,0.0,15.1,25,126,
8,Ogechi Anyagaligbo,10,.253,.333,.000,.667,0.0,11.4,6.6,0.0,0.0,0.0,20.5,26.9,40,120,
9,Blair Green,2,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,200,123,
10,School Totals,200,.618,.583,.333,.481,19.2,60.0,42.6,55.6,15.7,4.4,9.5,100.0,117.1,110.0,
