,Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
,Mississippi State ,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Alyric Scott,29,.580,.400,.200,.800,7.7,12.2,9.9,11.3,1.7,0.0,22.8,14.0,102,128,
1,Skylar O'Bear,27,.323,.269,.385,.154,0.0,4.4,2.1,0.0,3.6,0.0,6.7,25.5,63,127,
2,Rishonti Cowart,20,.375,.375,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.6,60,136,
3,Taneara Moore,13,.000,.000,.000,.000,8.5,0.0,4.4,0.0,3.7,0.0,57.1,25.0,5,128,
4,Courtney Parsons,12,.200,.200,.000,.000,0.0,29.4,14.3,28.6,0.0,0.0,44.4,34.8,26,124,
6,Danayea Charles,28,.404,.250,.000,.500,0.0,12.6,6.1,42.1,1.7,0.0,50.6,16.4,53,128,
7,Brittany Rose,23,.250,.250,.125,.000,0.0,10.2,5.0,0.0,0.0,0.0,38.5,26.2,30,132,
8,Amani Mcwain,14,.506,.333,.333,.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,110,137,
9,Cailain Williams,14,.404,.375,.750,.500,0.0,16.8,8.2,0.0,0.0,5.2,0.0,16.2,85,128,
10,Jaden Towner,11,.750,.750,.750,.000,0.0,21.4,10.4,0.0,4.4,0.0,50.0,33.7,60,117,
11,Ceundra McGhee,9,.500,.500,.000,.000,24.7,26.1,25.4,0.0,0.0,8.1,0.0,10.3,119,123,
12,School Totals,200,.379,.318,.291,.218,13.9,52.9,32.9,40.0,7.3,3.6,30.0,100.0,56.1,125.6,
